owner_id,week,rank,routed,signal_id,account_id,detector,tier,deserved_reason,severity,days_to_renewal,arr_annual,agent_routed,outcome,arr_delta,attribution
u_014,2026-W16,2,False,sig_0153,acct_0109,exec_churn_language,3,no spec condition requires a human,P1,51,80000,False,renewed_late,0,none
u_014,2026-W16,3,False,sig_0154,acct_0163,exec_churn_language,3,no spec condition requires a human,P2,162,48000,False,pending,0,
u_014,2026-W17,1,True,sig_0177,acct_0075,exec_churn_language,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P1,66,780000,False,renewed_flat,0,none
u_014,2026-W17,2,False,sig_0178,acct_0129,renewal_silence,3,no spec condition requires a human,P2,56,68000,False,renewed_flat,0,none
u_014,2026-W18,1,True,sig_0186,acct_0035,exec_churn_language,1,§8.1 mandatory-route trigger: ['buyer_or_champion_departure'],P1,65,95000,False,renewed_expansion,32900,none
u_014,2026-W18,2,True,sig_0201,acct_0022,usage_cliff,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P3,134,187500,False,pending,0,
u_014,2026-W18,3,False,sig_0205,acct_0035,seat_decay,3,no spec condition requires a human,P1,59,95000,True,churned,-95000,certain
u_014,2026-W18,4,False,sig_0222,acct_0129,seat_decay,3,no spec condition requires a human,P2,48,68000,False,renewed_flat,0,none
u_014,2026-W18,5,False,sig_0223,acct_0129,usage_cliff,3,no spec condition requires a human,P2,48,68000,True,renewed_flat,0,none
u_014,2026-W18,6,False,sig_0232,acct_0150,seat_decay,3,no spec condition requires a human,P3,154,300000,False,pending,0,
u_014,2026-W19,1,False,sig_0241,acct_0035,exec_churn_language,3,no spec condition requires a human,P3,58,95000,True,renewed_flat,0,none
u_014,2026-W19,2,False,sig_0245,acct_0150,ticket_storm,3,no spec condition requires a human,P3,151,300000,False,pending,0,
u_014,2026-W21,1,True,sig_0325,acct_0147,seat_decay,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,101,302500,True,pending,0,
u_014,2026-W21,2,False,sig_0335,acct_0176,usage_cliff,3,no spec condition requires a human,P2,40,1005000,True,renewed_expansion,165600,uncertain
u_014,2026-W21,3,False,sig_0308,acct_0101,usage_cliff,4,no spec condition requires a human,P2,-9,160000,True,renewed_expansion,60400,uncertain
u_014,2026-W21,4,False,sig_0326,acct_0147,usage_cliff,4,no spec condition requires a human,P3,101,302500,False,pending,0,
u_014,2026-W22,1,False,sig_0359,acct_0075,seat_decay,4,no spec condition requires a human,P2,30,780000,False,renewed_flat,0,none
u_014,2026-W22,2,False,sig_0378,acct_0163,seat_decay,4,no spec condition requires a human,P3,119,48000,False,pending,0,
u_014,2026-W24,1,True,sig_0509,acct_0176,usage_cliff,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P1,19,1005000,True,downgraded,-335800,none
u_014,2026-W24,2,True,sig_0492,acct_0150,seat_decay,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P3,112,300000,True,pending,0,
u_014,2026-W24,3,False,sig_0493,acct_0150,usage_cliff,3,no spec condition requires a human,P3,112,300000,True,pending,0,
u_014,2026-W24,4,False,sig_0437,acct_0035,seat_decay,4,no spec condition requires a human,P2,17,95000,False,renewed_flat,0,none
u_014,2026-W24,5,False,sig_0491,acct_0147,seat_decay,4,no spec condition requires a human,P2,80,302500,True,pending,0,
u_014,2026-W24,6,False,sig_0508,acct_0176,seat_decay,4,no spec condition requires a human,P3,19,1005000,False,renewed_late,0,none
u_014,2026-W27,1,False,sig_0586,acct_0035,usage_cliff,3,no spec condition requires a human,P3,-4,95000,False,renewed_flat,0,none
u_101,2026-W12,1,False,sig_0061,acct_0100,exec_churn_language,3,no spec condition requires a human,P1,101,37000,False,renewed_late,0,uncertain
u_101,2026-W13,1,True,sig_0085,acct_0146,seat_decay,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,277,31000,True,pending,0,
u_101,2026-W20,1,False,sig_0255,acct_0100,renewal_silence,3,no spec condition requires a human,P1,50,37000,True,renewed_late,0,uncertain
u_101,2026-W26,1,False,sig_0562,acct_0146,seat_decay,3,no spec condition requires a human,P1,186,31000,True,pending,0,
u_101,2026-W26,2,False,sig_0551,acct_0054,usage_cliff,4,no spec condition requires a human,P2,184,50000,True,pending,0,
u_101,2026-W26,3,False,sig_0550,acct_0054,seat_decay,4,no spec condition requires a human,P3,184,50000,False,pending,0,
u_101,2026-W26,4,False,sig_0563,acct_0146,usage_cliff,4,no spec condition requires a human,P3,186,31000,False,pending,0,
u_102,2026-W13,1,True,sig_0082,acct_0102,usage_cliff,1,§8.1 mandatory-route trigger: ['billing_dispute'],P2,90,65000,False,renewed_late,0,none
u_102,2026-W21,1,False,sig_0299,acct_0073,seat_decay,3,no spec condition requires a human,P1,-55,55000,True,renewed_late,0,certain
u_102,2026-W21,2,False,sig_0275,acct_0102,renewal_silence,3,no spec condition requires a human,P2,37,65000,False,renewed_flat,0,none
u_102,2026-W22,1,False,sig_0345,acct_0080,exec_churn_language,3,no spec condition requires a human,P1,-61,64000,False,renewed_flat,0,none
u_102,2026-W27,1,False,sig_0591,acct_0080,seat_decay,3,no spec condition requires a human,P1,-99,64000,False,renewed_flat,0,uncertain
u_102,2026-W27,2,False,sig_0565,acct_0080,exec_churn_language,3,no spec condition requires a human,P2,-93,64000,True,renewed_flat,0,uncertain
u_104,2026-W10,1,False,sig_0031,acct_0097,usage_cliff,3,no spec condition requires a human,P2,205,38000,True,pending,0,
u_104,2026-W15,1,True,sig_0140,acct_0097,seat_decay,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P2,170,38000,False,pending,0,
u_104,2026-W21,1,False,sig_0306,acct_0097,usage_cliff,4,no spec condition requires a human,P2,128,38000,False,pending,0,
u_104,2026-W24,1,True,sig_0465,acct_0097,seat_decay,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P1,107,38000,True,pending,0,
u_104,2026-W26,1,False,sig_0558,acct_0097,seat_decay,4,no spec condition requires a human,P2,93,38000,False,pending,0,
u_105,2026-W10,1,False,sig_0024,acct_0064,sentiment_drop,3,no spec condition requires a human,P2,111,41000,False,downgraded,-15900,uncertain
u_105,2026-W10,2,False,sig_0014,acct_0009,exec_churn_language,3,no spec condition requires a human,P2,114,47000,False,renewed_late,0,uncertain
u_105,2026-W15,1,True,sig_0128,acct_0064,security_review_opened,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,81,41000,True,renewed_expansion,4500,uncertain
u_105,2026-W18,1,True,sig_0187,acct_0092,exec_churn_language,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,159,29000,True,pending,0,
u_105,2026-W21,1,False,sig_0282,acct_0017,exec_churn_language,3,no spec condition requires a human,P3,-46,24000,False,downgraded,-12000,none
u_105,2026-W24,1,False,sig_0415,acct_0060,exec_churn_language,3,no spec condition requires a human,P2,17,40000,False,renewed_flat,0,none
u_105,2026-W24,2,False,sig_0422,acct_0009,seat_decay,4,no spec condition requires a human,P2,15,47000,True,renewed_flat,0,none
u_105,2026-W24,3,False,sig_0460,acct_0092,seat_decay,4,no spec condition requires a human,P2,111,29000,True,pending,0,
u_105,2026-W26,1,True,sig_0544,acct_0009,exec_churn_language,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,3,47000,False,downgraded,-11400,none
u_105,2026-W27,1,True,sig_0573,acct_0017,exec_churn_language,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,-84,24000,True,renewed_flat,0,uncertain
u_105,2026-W27,2,True,sig_0574,acct_0017,ticket_storm,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,-84,24000,True,renewed_flat,0,uncertain
u_105,2026-W28,1,False,sig_0614,acct_0017,ticket_storm,3,no spec condition requires a human,P2,-93,24000,True,renewed_expansion,2300,uncertain
u_106,2026-W11,1,True,sig_0035,acct_0026,sentiment_drop,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P2,113,18000,False,renewed_expansion,1800,none
u_106,2026-W13,1,False,sig_0073,acct_0026,exec_churn_language,3,no spec condition requires a human,P2,97,18000,True,renewed_flat,0,uncertain
u_106,2026-W15,1,True,sig_0129,acct_0072,exec_churn_language,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,86,45000,True,downgraded,-18700,none
u_106,2026-W15,2,True,sig_0130,acct_0072,security_review_opened,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P1,86,45000,True,churned,-45000,uncertain
u_106,2026-W21,1,False,sig_0285,acct_0026,usage_cliff,4,no spec condition requires a human,P2,39,18000,True,churned,-18000,uncertain
u_106,2026-W22,1,True,sig_0338,acct_0026,exec_churn_language,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,37,18000,False,downgraded,-8500,uncertain
u_107,2026-W12,1,False,sig_0054,acct_0069,exec_churn_language,3,no spec condition requires a human,P3,200,19000,True,pending,0,
u_107,2026-W16,1,False,sig_0160,acct_0089,seat_decay,3,no spec condition requires a human,P2,108,28000,True,churned,-28000,uncertain
u_107,2026-W16,2,False,sig_0161,acct_0089,usage_cliff,4,no spec condition requires a human,P2,108,28000,True,downgraded,-10000,none
u_107,2026-W19,1,False,sig_0247,acct_0069,exec_churn_language,3,no spec condition requires a human,P2,148,19000,False,pending,0,
u_107,2026-W21,1,False,sig_0297,acct_0069,usage_cliff,4,no spec condition requires a human,P2,131,19000,False,pending,0,
u_107,2026-W23,1,False,sig_0398,acct_0069,exec_churn_language,3,no spec condition requires a human,P3,118,19000,True,pending,0,
u_107,2026-W24,1,True,sig_0411,acct_0069,billing_dispute,1,§8.1 mandatory-route trigger: ['billing_dispute'],P2,113,19000,True,pending,0,
u_107,2026-W27,1,False,sig_0593,acct_0089,seat_decay,3,no spec condition requires a human,P2,31,28000,False,downgraded,-12600,uncertain
u_108,2026-W16,1,True,sig_0155,acct_0032,seat_decay,1,§4.6 enrichment timed out; a signal that timed out waiting for data must still reach a human,P2,70,47000,False,churned,-47000,uncertain
u_108,2026-W17,1,True,sig_0176,acct_0032,exec_churn_language,1,"§6.3 agent assigned P0/P1 with a non-benign hypothesis — §6.3 reads P0 as 'act today' and P1 as 'material risk with corroboration' (inference from the severity table, not a stated route duty)",P1,65,47000,False,renewed_late,0,none
u_108,2026-W21,1,False,sig_0319,acct_0133,usage_cliff,3,no spec condition requires a human,P2,-19,39000,False,renewed_expansion,11600,uncertain
u_108,2026-W24,1,True,sig_0481,acct_0133,seat_decay,2,no spec condition requires a human,P1,-40,39000,True,renewed_flat,0,none
u_108,2026-W24,2,True,sig_0482,acct_0133,usage_cliff,2,no spec condition requires a human,P1,-40,39000,True,downgraded,-18300,none
u_108,2026-W24,3,False,sig_0416,acct_0133,exec_churn_language,3,no spec condition requires a human,P1,-39,39000,True,renewed_flat,0,uncertain
u_108,2026-W25,1,False,sig_0536,acct_0133,seat_decay,4,no spec condition requires a human,P1,-47,39000,False,renewed_late,0,none
u_108,2026-W28,1,False,sig_0620,acct_0133,seat_decay,4,no spec condition requires a human,P2,-68,39000,False,churned,-39000,uncertain
